,Vgs,Vds,Ids,length,finger,width,Ids_coarse,alpha
2771,0.25,4.0,0.47286,25.0,4.0,25.0,0.4485,1.054314381270903
2772,0.275,4.0,1.05292,25.0,4.0,25.0,0.9251,1.1381688466111772
2773,0.3,4.0,2.2568,25.0,4.0,25.0,1.898,1.1890410958904112
2774,0.325,4.0,4.5022,25.0,4.0,25.0,3.856,1.1675829875518673
2775,0.35,4.0,8.3458,25.0,4.0,25.0,7.696,1.084433471933472
2776,0.375,4.0,14.346,25.0,4.0,25.0,14.35,0.9997212543554007
2777,0.4,4.0,22.806,25.0,4.0,25.0,23.45,0.9725373134328359
2778,0.425,4.0,33.776,25.0,4.0,25.0,34.9,0.9677936962750717
2779,0.45,4.0,47.188,25.0,4.0,25.0,48.51,0.9727478870336014
2780,0.475,4.0,62.674,25.0,4.0,25.0,64.03,0.9788224269873497
2781,0.5,4.0,79.816,25.0,4.0,25.0,81.2,0.9829556650246305
2782,0.525,4.0,98.35,25.0,4.0,25.0,99.72,0.9862615322904131
2783,0.55,4.0,117.9,25.0,4.0,25.0,119.3,0.9882648784576699
2784,0.575,4.0,138.08,25.0,4.0,25.0,139.8,0.9876967095851216
2785,0.6,4.0,158.9,25.0,4.0,25.0,160.8,0.9881840796019901
2786,0.625,4.0,180.04,25.0,4.0,25.0,182.1,0.9886875343218012
2787,0.65,4.0,201.36,25.0,4.0,25.0,203.6,0.9889980353634579
2788,0.675,4.0,222.62,25.0,4.0,25.0,225.0,0.9894222222222222
2789,0.7,4.0,243.78,25.0,4.0,25.0,246.0,0.9909756097560976
2790,0.725,4.0,264.64,25.0,4.0,25.0,266.7,0.992275965504312
2791,0.75,4.0,285.32,25.0,4.0,25.0,287.0,0.9941463414634146
2792,0.775,4.0,305.52,25.0,4.0,25.0,307.0,0.9951791530944625
2793,0.8,4.0,325.22,25.0,4.0,25.0,326.6,0.995774647887324
2794,0.825,4.0,344.32,25.0,4.0,25.0,345.8,0.9957200694042799
2795,0.85,4.0,362.84,25.0,4.0,25.0,364.6,0.9951727921009323
2796,0.875,4.0,380.62,25.0,4.0,25.0,383.0,0.9937859007832899
2797,0.9,4.0,397.62,25.0,4.0,25.0,400.7,0.9923134514599451
2798,0.925,4.0,413.82,25.0,4.0,25.0,417.5,0.9911856287425149
2799,0.95,4.0,429.14,25.0,4.0,25.0,433.2,0.9906278855032318
2800,0.975,4.0,443.34,25.0,4.0,25.0,447.8,0.9900401965163018
2801,1.0,4.0,456.48,25.0,4.0,25.0,461.1,0.9899804814573845
2802,1.025,4.0,468.42,25.0,4.0,25.0,472.9,0.9905265383802073
2803,1.05,4.0,478.96,25.0,4.0,25.0,483.2,0.9912251655629138
2804,1.075,4.0,488.16,25.0,4.0,25.0,492.1,0.9919934972566552
2805,1.1,4.0,495.8,25.0,4.0,25.0,499.6,0.9923939151321056
2806,1.125,4.0,501.92,25.0,4.0,25.0,506.0,0.9919367588932807
2807,1.15,4.0,506.54,25.0,4.0,25.0,511.5,0.9903030303030304
2808,1.175,4.0,509.64,25.0,4.0,25.0,516.2,0.9872917473847345
2809,1.2,4.0,511.26,25.0,4.0,25.0,520.3,0.9826254084182203
2810,0.1,4.5,0.0035702,25.0,4.0,25.0,0.006067,0.5884621724081094
2811,0.125,4.5,0.0083286,25.0,4.0,25.0,0.01361,0.6119470977222631
2812,0.15,4.5,0.01958,25.0,4.0,25.0,0.02915,0.6716981132075472
2813,0.175,4.5,0.045948,25.0,4.0,25.0,0.06119,0.7509070109495016
2814,0.2,4.5,0.10803,25.0,4.0,25.0,0.1272,0.8492924528301886
2815,0.225,4.5,0.25306,25.0,4.0,25.0,0.2631,0.9618396047130369
2816,0.25,4.5,0.57886,25.0,4.0,25.0,0.5421,1.0678103670909427
2817,0.275,4.5,1.279,25.0,4.0,25.0,1.113,1.1491464510332434
2818,0.3,4.5,2.698,25.0,4.0,25.0,2.271,1.1880228974020255
2819,0.325,4.5,5.2954,25.0,4.0,25.0,4.582,1.1556962025316455
2820,0.35,4.5,9.6432,25.0,4.0,25.0,9.058,1.0646058732612056
2821,0.375,4.5,16.236,25.0,4.0,25.0,16.37,0.9918142944410507
2822,0.4,4.5,25.352,25.0,4.0,25.0,26.11,0.9709689774032938
2823,0.425,4.5,36.964,25.0,4.0,25.0,38.17,0.9684045061566675
2824,0.45,4.5,50.952,25.0,4.0,25.0,52.33,0.9736671125549398
2825,0.475,4.5,66.942,25.0,4.0,25.0,68.34,0.9795434591747145
2826,0.5,4.5,84.494,25.0,4.0,25.0,85.92,0.983403165735568
2827,0.525,4.5,103.358,25.0,4.0,25.0,104.8,0.9862404580152673
2828,0.55,4.5,123.18,25.0,4.0,25.0,124.6,0.9886035313001607
2829,0.575,4.5,143.6,25.0,4.0,25.0,145.2,0.9889807162534435
2830,0.6,4.5,164.58,25.0,4.0,25.0,166.3,0.9896572459410704
2831,0.625,4.5,185.82,25.0,4.0,25.0,187.6,0.9905117270788912
2832,0.65,4.5,207.22,25.0,4.0,25.0,208.9,0.9919578745811393
2833,0.675,4.5,228.58,25.0,4.0,25.0,230.1,0.993394176445024
2834,0.7,4.5,249.82,25.0,4.0,25.0,250.9,0.9956954962136308
2835,0.725,4.5,270.72,25.0,4.0,25.0,271.3,0.9978621452266864
2836,0.75,4.5,291.4,25.0,4.0,25.0,291.3,1.0003432887058015
2837,0.775,4.5,311.62,25.0,4.0,25.0,310.8,1.0026383526383527
2838,0.8,4.5,331.32,25.0,4.0,25.0,330.0,1.004
2839,0.825,4.5,350.4,25.0,4.0,25.0,348.7,1.0048752509320333
2840,0.85,4.5,368.88,25.0,4.0,25.0,367.0,1.0051226158038147
2841,0.875,4.5,386.58,25.0,4.0,25.0,384.8,1.0046257796257796
2842,0.9,4.5,403.38,25.0,4.0,25.0,401.9,1.0036825080865888
2843,0.925,4.5,419.38,25.0,4.0,25.0,418.0,1.0033014354066985
2844,0.95,4.5,434.34,25.0,4.0,25.0,433.1,1.0028630801200646
2845,0.975,4.5,448.08,25.0,4.0,25.0,447.0,1.0024161073825504
2846,1.0,4.5,460.58,25.0,4.0,25.0,459.5,1.0023503808487486
2847,1.025,4.5,471.74,25.0,4.0,25.0,470.6,1.002422439439014
2848,1.05,4.5,481.36,25.0,4.0,25.0,480.2,1.0024156601416077
2849,1.075,4.5,489.54,25.0,4.0,25.0,488.3,1.0025394224861766
2850,1.1,4.5,496.1,25.0,4.0,25.0,495.3,1.001615182717545
2851,1.125,4.5,501.1,25.0,4.0,25.0,501.2,0.9998004788507583
2852,1.15,4.5,504.6,25.0,4.0,25.0,506.2,0.9968391939944686
2853,1.175,4.5,506.6,25.0,4.0,25.0,510.5,0.992360430950049
2854,1.2,4.5,507.12,25.0,4.0,25.0,514.3,0.9860392766867588
2855,0.1,5.0,0.0045584,25.0,4.0,25.0,0.007821,0.5828410689170183
2856,0.125,5.0,0.0105212,25.0,4.0,25.0,0.01705,0.6170791788856305
2857,0.15,5.0,0.02455,25.0,4.0,25.0,0.03603,0.681376630585623
2858,0.175,5.0,0.057392,25.0,4.0,25.0,0.07501,0.7651246500466605
2859,0.2,5.0,0.1345,25.0,4.0,25.0,0.155,0.867741935483871
2860,0.225,5.0,0.31338,25.0,4.0,25.0,0.319,0.9823824451410658
2861,0.25,5.0,0.71342,25.0,4.0,25.0,0.6545,1.0900229182582124
2862,0.275,5.0,1.5554,25.0,4.0,25.0,1.337,1.163350785340314
2863,0.3,5.0,3.228,25.0,4.0,25.0,2.713,1.1898267600442316
2864,0.325,5.0,6.217,25.0,4.0,25.0,5.434,1.1440927493559072
2865,0.35,5.0,11.0882,25.0,4.0,25.0,10.61,1.0450706880301603
2866,0.375,5.0,18.318,25.0,4.0,25.0,18.56,0.9869612068965519
2867,0.4,5.0,28.1,25.0,4.0,25.0,28.93,0.9713100587625303
2868,0.425,5.0,40.346,25.0,4.0,25.0,41.58,0.9703222703222703
2869,0.45,5.0,54.902,25.0,4.0,25.0,56.28,0.9755152807391614
2870,0.475,5.0,71.382,25.0,4.0,25.0,72.75,0.9811958762886599
2871,0.5,5.0,89.34,25.0,4.0,25.0,90.7,0.985005512679162
2872,0.525,5.0,108.53,25.0,4.0,25.0,109.8,0.9884335154826959
2873,0.55,5.0,128.62,25.0,4.0,25.0,129.9,0.9901462663587375
2874,0.575,5.0,149.26,25.0,4.0,25.0,150.6,0.9911022576361221
2875,0.6,5.0,170.46,25.0,4.0,25.0,171.6,0.9933566433566434
2876,0.625,5.0,191.86,25.0,4.0,25.0,192.9,0.9946086054950752
2877,0.65,5.0,213.46,25.0,4.0,25.0,214.1,0.9970107426436245
2878,0.675,5.0,234.96,25.0,4.0,25.0,235.0,0.9998297872340426
2879,0.7,5.0,256.36,25.0,4.0,25.0,255.5,1.0033659491193738
2880,0.725,5.0,277.42,25.0,4.0,25.0,275.6,1.0066037735849056
2881,0.75,5.0,298.24,25.0,4.0,25.0,295.1,1.0106404608607251
2882,0.775,5.0,318.62,25.0,4.0,25.0,314.3,1.0137448297804645
2883,0.8,5.0,338.46,25.0,4.0,25.0,332.9,1.0167017122258937
2884,0.825,5.0,357.72,25.0,4.0,25.0,351.1,1.0188550270578183
2885,0.85,5.0,376.38,25.0,4.0,25.0,368.9,1.0202764976958525
2886,0.875,5.0,394.3,25.0,4.0,25.0,386.1,1.0212380212380212
2887,0.9,5.0,411.32,25.0,4.0,25.0,402.6,1.021659215101838
2888,0.925,5.0,427.52,25.0,4.0,25.0,418.0,1.0227751196172248
2889,0.95,5.0,442.68,25.0,4.0,25.0,432.4,1.0237742830712304
2890,0.975,5.0,456.56,25.0,4.0,25.0,445.5,1.0248260381593715
2891,1.0,5.0,469.22,25.0,4.0,25.0,457.3,1.0260660397988193
2892,1.025,5.0,480.42,25.0,4.0,25.0,467.6,1.0274165953806673
2893,1.05,5.0,490.06,25.0,4.0,25.0,476.5,1.028457502623295
2894,1.075,5.0,498.08,25.0,4.0,25.0,484.1,1.028878330923363
2895,1.1,5.0,504.42,25.0,4.0,25.0,490.4,1.0285889070146819
2896,1.125,5.0,509.08,25.0,4.0,25.0,495.8,1.026784993949173
2897,1.15,5.0,512.04,25.0,4.0,25.0,500.5,1.023056943056943
2898,1.175,5.0,513.36,25.0,4.0,25.0,504.5,1.0175619425173439
2899,1.2,5.0,513.04,25.0,4.0,25.0,508.0,1.0099212598425196
2900,0.1,0.5,0.0006858,25.0,4.0,50.0,0.003591,0.19097744360902255
2901,0.125,0.5,0.0016701,25.0,4.0,50.0,0.007537,0.2215868382645615
2902,0.15,0.5,0.0040558,25.0,4.0,50.0,0.01524,0.2661286089238845
2903,0.175,0.5,0.009814,25.0,4.0,50.0,0.03029,0.32400132056784414
2904,0.2,0.5,0.023682,25.0,4.0,50.0,0.05966,0.3969493798189742
2905,0.225,0.5,0.056746,25.0,4.0,50.0,0.117,0.48500854700854695
2906,0.25,0.5,0.13524,25.0,4.0,50.0,0.2287,0.5913423699169218
2907,0.275,0.5,0.31368,25.0,4.0,50.0,0.4464,0.7026881720430107
2908,0.3,0.5,0.7135,25.0,4.0,50.0,0.8693,0.8207753364776257
2909,0.325,0.5,1.5435,25.0,4.0,50.0,1.687,0.9149377593360997
2910,0.35,0.5,3.1522,25.0,4.0,50.0,3.251,0.9696093509689327
2911,0.375,0.5,6.019,25.0,4.0,50.0,6.196,0.9714331826985152
2912,0.4,0.5,10.632,25.0,4.0,50.0,11.45,0.9285589519650655
2913,0.425,0.5,17.364,25.0,4.0,50.0,18.96,0.9158227848101266
2914,0.45,0.5,26.456,25.0,4.0,50.0,28.55,0.9266549912434325
2915,0.475,0.5,37.887,25.0,4.0,50.0,40.14,0.9438714499252616
2916,0.5,0.5,51.402,25.0,4.0,50.0,53.57,0.9595295874556655
2917,0.525,0.5,66.88,25.0,4.0,50.0,68.63,0.9745009471076789
2918,0.55,0.5,83.77,25.0,4.0,50.0,85.11,0.9842556691340618
2919,0.575,0.5,101.83,25.0,4.0,50.0,102.8,0.9905642023346304
2920,0.6,0.5,120.9,25.0,4.0,50.0,121.4,0.9958813838550247
2921,0.625,0.5,140.63,25.0,4.0,50.0,140.7,0.9995024875621891
2922,0.65,0.5,160.85,25.0,4.0,50.0,160.5,1.0021806853582553
2923,0.675,0.5,181.24,25.0,4.0,50.0,180.5,1.0040997229916897
2924,0.7,0.5,201.7,25.0,4.0,50.0,200.6,1.005483549351944
2925,0.725,0.5,222.0,25.0,4.0,50.0,220.5,1.0068027210884354
2926,0.75,0.5,242.11,25.0,4.0,50.0,240.1,1.0083715118700542
2927,0.775,0.5,261.93,25.0,4.0,50.0,259.5,1.0093641618497111
2928,0.8,0.5,281.39,25.0,4.0,50.0,278.7,1.0096519555077144
2929,0.825,0.5,300.18,25.0,4.0,50.0,297.5,1.0090084033613445
2930,0.85,0.5,318.16,25.0,4.0,50.0,316.1,1.0065169250237267
2931,0.875,0.5,335.01,25.0,4.0,50.0,334.1,1.0027237354085603
2932,0.9,0.5,350.54,25.0,4.0,50.0,351.3,0.9978366068886991
2933,0.925,0.5,364.77,25.0,4.0,50.0,367.7,0.9920315474571662
2934,0.95,0.5,377.56,25.0,4.0,50.0,383.3,0.9850247847638924
2935,0.975,0.5,388.81,25.0,4.0,50.0,397.9,0.9771550640864539
2936,1.0,0.5,398.63,25.0,4.0,50.0,411.4,0.9689596499756928
2937,1.025,0.5,406.8,25.0,4.0,50.0,423.8,0.9598867390278433
2938,1.05,0.5,413.36,25.0,4.0,50.0,434.9,0.9504713727293631
2939,1.075,0.5,418.17,25.0,4.0,50.0,444.6,0.94055330634278
2940,1.1,0.5,421.19,25.0,4.0,50.0,452.5,0.9308066298342541
2941,1.125,0.5,422.29,25.0,4.0,50.0,458.8,0.9204228421970357
2942,1.15,0.5,421.43,25.0,4.0,50.0,463.3,0.9096265918411397
2943,1.175,0.5,418.67,25.0,4.0,50.0,466.2,0.898048048048048
2944,1.2,0.5,413.98,25.0,4.0,50.0,467.7,0.8851400470387001
2945,0.1,1.0,0.0011234,25.0,4.0,50.0,0.004589,0.24480278927870996
2946,0.125,1.0,0.0027209,25.0,4.0,50.0,0.009455,0.2877736647276573
2947,0.15,1.0,0.006606,25.0,4.0,50.0,0.01893,0.3489698890649762
2948,0.175,1.0,0.016015,25.0,4.0,50.0,0.03736,0.4286670235546039
2949,0.2,1.0,0.03857,25.0,4.0,50.0,0.07324,0.5266247951938832
2950,0.225,1.0,0.09174,25.0,4.0,50.0,0.143,0.6415384615384616
2951,0.25,1.0,0.21715,25.0,4.0,50.0,0.2787,0.7791532113383567
2952,0.275,1.0,0.49888,25.0,4.0,50.0,0.5419,0.9206126591622069
2953,0.3,1.0,1.1075,25.0,4.0,50.0,1.051,1.0537583254043768
2954,0.325,1.0,2.3324,25.0,4.0,50.0,2.03,1.1489655172413793
2955,0.35,1.0,4.5972,25.0,4.0,50.0,3.892,1.181192189105858
2956,0.375,1.0,8.417,25.0,4.0,50.0,7.361,1.1434587691889688
2957,0.4,1.0,14.231,25.0,4.0,50.0,13.34,1.066791604197901
2958,0.425,1.0,22.291,25.0,4.0,50.0,21.56,1.0339053803339517
2959,0.45,1.0,32.697,25.0,4.0,50.0,31.92,1.0243421052631578
2960,0.475,1.0,45.275,25.0,4.0,50.0,44.29,1.0222397832467827
2961,0.5,1.0,59.7,25.0,4.0,50.0,58.52,1.020164046479836
2962,0.525,1.0,75.76,25.0,4.0,50.0,74.37,1.018690332123168
2963,0.55,1.0,93.22,25.0,4.0,50.0,91.63,1.017352395503656
2964,0.575,1.0,111.65,25.0,4.0,50.0,110.1,1.014078110808356
2965,0.6,1.0,131.01,25.0,4.0,50.0,129.5,1.0116602316602317
2966,0.625,1.0,150.99,25.0,4.0,50.0,149.6,1.0092914438502676
2967,0.65,1.0,171.44,25.0,4.0,50.0,170.2,1.0072855464159813
2968,0.675,1.0,192.11,25.0,4.0,50.0,191.1,1.0052851909994769
2969,0.7,1.0,212.93,25.0,4.0,50.0,212.2,1.003440150801131
2970,0.725,1.0,233.7,25.0,4.0,50.0,233.1,1.0025740025740026
2971,0.75,1.0,254.5,25.0,4.0,50.0,254.0,1.0019685039370079
2972,0.775,1.0,275.27,25.0,4.0,50.0,274.7,1.0020749908991626
2973,0.8,1.0,296.03,25.0,4.0,50.0,295.4,1.0021327014218009
2974,0.825,1.0,316.69,25.0,4.0,50.0,315.9,1.0025007913896804
2975,0.85,1.0,337.29,25.0,4.0,50.0,336.3,1.0029438001784121
2976,0.875,1.0,357.55,25.0,4.0,50.0,356.5,1.002945301542777
2977,0.9,1.0,377.41,25.0,4.0,50.0,376.2,1.003216374269006
2978,0.925,1.0,396.84,25.0,4.0,50.0,395.3,1.0038957753604856
2979,0.95,1.0,415.71,25.0,4.0,50.0,413.8,1.0046157564040599
2980,0.975,1.0,433.76,25.0,4.0,50.0,431.5,1.0052375434530707
2981,1.0,1.0,451.09,25.0,4.0,50.0,448.4,1.0059991079393398
2982,1.025,1.0,467.47,25.0,4.0,50.0,464.2,1.0070443774235245
2983,1.05,1.0,482.73,25.0,4.0,50.0,478.9,1.007997494257674
2984,1.075,1.0,496.79,25.0,4.0,50.0,492.2,1.009325477448192
2985,1.1,1.0,509.52,25.0,4.0,50.0,504.1,1.0107518349533822
2986,1.125,1.0,520.77,25.0,4.0,50.0,514.5,1.0121865889212827
2987,1.15,1.0,530.52,25.0,4.0,50.0,523.5,1.0134097421203438
2988,1.175,1.0,538.66,25.0,4.0,50.0,531.3,1.0138528138528138
2989,1.2,1.0,545.13,25.0,4.0,50.0,538.0,1.0132527881040891
2990,0.1,1.5,0.0014384,25.0,4.0,50.0,0.005751,0.250113023821944
2991,0.125,1.5,0.003509,25.0,4.0,50.0,0.01168,0.30042808219178085
2992,0.15,1.5,0.008486,25.0,4.0,50.0,0.02318,0.3660914581535807
2993,0.175,1.5,0.020465,25.0,4.0,50.0,0.0455,0.4497802197802198
2994,0.2,1.5,0.049124,25.0,4.0,50.0,0.0888,0.5531981981981982
2995,0.225,1.5,0.11715,25.0,4.0,50.0,0.1727,0.6783439490445861
2996,0.25,1.5,0.274,25.0,4.0,50.0,0.3353,0.817178645988667
2997,0.275,1.5,0.6204,25.0,4.0,50.0,0.6496,0.9550492610837439
2998,0.3,1.5,1.3588,25.0,4.0,50.0,1.255,1.0827091633466137
2999,0.325,1.5,2.8064,25.0,4.0,50.0,2.413,1.1630335681723996
3000,0.35,1.5,5.4177,25.0,4.0,50.0,4.598,1.1782731622444542
3001,0.375,1.5,9.784,25.0,4.0,50.0,8.627,1.1341138286774082
3002,0.4,1.5,16.118,25.0,4.0,50.0,15.27,1.0555337262606417
3003,0.425,1.5,24.76,25.0,4.0,50.0,24.14,1.0256835128417565
3004,0.45,1.5,35.739,25.0,4.0,50.0,35.15,1.0167567567567568
3005,0.475,1.5,48.834,25.0,4.0,50.0,48.16,1.0139950166112959
3006,0.5,1.5,63.78,25.0,4.0,50.0,62.97,1.0128632682229632
3007,0.525,1.5,80.19,25.0,4.0,50.0,79.35,1.010586011342155
3008,0.55,1.5,97.92,25.0,4.0,50.0,97.07,1.0087565674255692
3009,0.575,1.5,116.57,25.0,4.0,50.0,115.9,1.005780845556514
3010,0.6,1.5,136.1,25.0,4.0,50.0,135.6,1.0036873156342183
3011,0.625,1.5,156.23,25.0,4.0,50.0,155.9,1.002116741500962
3012,0.65,1.5,176.79,25.0,4.0,50.0,176.7,1.000509337860781
3013,0.675,1.5,197.48,25.0,4.0,50.0,197.7,0.9988872028325746
3014,0.7,1.5,218.29,25.0,4.0,50.0,218.7,0.9981252857796068
3015,0.725,1.5,238.99,25.0,4.0,50.0,239.6,0.9974540901502504
3016,0.75,1.5,259.72,25.0,4.0,50.0,260.3,0.9977718017671917
3017,0.775,1.5,280.25,25.0,4.0,50.0,280.8,0.9980413105413105
3018,0.8,1.5,300.66,25.0,4.0,50.0,301.2,0.9982071713147411
3019,0.825,1.5,320.89,25.0,4.0,50.0,321.4,0.9984131922837586
3020,0.85,1.5,341.03,25.0,4.0,50.0,341.4,0.9989162272993556
3021,0.875,1.5,360.82,25.0,4.0,50.0,361.2,0.9989479512735326
3022,0.9,1.5,380.12,25.0,4.0,50.0,380.4,0.9992639327024185
3023,0.925,1.5,399.0,25.0,4.0,50.0,399.0,1.0
3024,0.95,1.5,417.25,25.0,4.0,50.0,416.8,1.0010796545105567
3025,0.975,1.5,434.63,25.0,4.0,50.0,433.7,1.0021443394051188
3026,1.0,1.5,451.23,25.0,4.0,50.0,449.6,1.0036254448398576
3027,1.025,1.5,466.79,25.0,4.0,50.0,464.4,1.005146425495263
3028,1.05,1.5,481.17,25.0,4.0,50.0,477.8,1.0070531603181248
3029,1.075,1.5,494.31,25.0,4.0,50.0,489.8,1.0092078399346671
3030,1.1,1.5,506.07,25.0,4.0,50.0,500.3,1.011533080151909
3031,1.125,1.5,516.34,25.0,4.0,50.0,509.3,1.0138228941684666
3032,1.15,1.5,525.12,25.0,4.0,50.0,517.1,1.015509572616515
3033,1.175,1.5,532.37,25.0,4.0,50.0,523.8,1.0163612065673922
3034,1.2,1.5,538.02,25.0,4.0,50.0,529.6,1.0158987915407853
3035,0.1,2.0,0.0017673,25.0,4.0,50.0,0.007161,0.24679514034352745
3036,0.125,2.0,0.0042989,25.0,4.0,50.0,0.01437,0.2991579679888656
3037,0.15,2.0,0.010424,25.0,4.0,50.0,0.02831,0.36820911338749557
3038,0.175,2.0,0.024978,25.0,4.0,50.0,0.05528,0.4518451519536903
3039,0.2,2.0,0.05974,25.0,4.0,50.0,0.1074,0.5562383612662942
3040,0.225,2.0,0.14122,25.0,4.0,50.0,0.2082,0.6782901056676274
3041,0.25,2.0,0.32748,25.0,4.0,50.0,0.4027,0.8132108269183015
3042,0.275,2.0,0.7364,25.0,4.0,50.0,0.7772,0.9475038600102934
3043,0.3,2.0,1.5848,25.0,4.0,50.0,1.495,1.060066889632107
3044,0.325,2.0,3.2282,25.0,4.0,50.0,2.86,1.1287412587412589
3045,0.35,2.0,6.13,25.0,4.0,50.0,5.417,1.1316226693741924
3046,0.375,2.0,10.802,25.0,4.0,50.0,10.08,1.071626984126984
3047,0.4,2.0,17.638,25.0,4.0,50.0,17.37,1.0154289004029937
3048,0.425,2.0,26.807,25.0,4.0,50.0,26.89,0.996913350687988
3049,0.45,2.0,38.323,25.0,4.0,50.0,38.54,0.994369486248054
3050,0.475,2.0,51.961,25.0,4.0,50.0,52.16,0.9961848159509202
3051,0.5,2.0,67.52,25.0,4.0,50.0,67.52,1.0
3052,0.525,2.0,84.35,25.0,4.0,50.0,84.39,0.9995260101907808
3053,0.55,2.0,102.51,25.0,4.0,50.0,102.5,1.0000975609756098
3054,0.575,2.0,121.55,25.0,4.0,50.0,121.7,0.9987674609695973
3055,0.6,2.0,141.42,25.0,4.0,50.0,141.6,0.998728813559322
3056,0.625,2.0,161.81,25.0,4.0,50.0,162.1,0.9982109808760025
3057,0.65,2.0,182.53,25.0,4.0,50.0,182.9,0.9979770366320393
3058,0.675,2.0,203.33,25.0,4.0,50.0,203.9,0.997204512015694
3059,0.7,2.0,224.12,25.0,4.0,50.0,224.8,0.9969750889679715
3060,0.725,2.0,244.69,25.0,4.0,50.0,245.5,0.9967006109979634
3061,0.75,2.0,265.14,25.0,4.0,50.0,266.0,0.9967669172932331
3062,0.775,2.0,285.3,25.0,4.0,50.0,286.3,0.9965071603213412
3063,0.8,2.0,305.18,25.0,4.0,50.0,306.3,0.996343454129938
3064,0.825,2.0,324.75,25.0,4.0,50.0,326.1,0.9958601655933762
3065,0.85,2.0,344.07,25.0,4.0,50.0,345.6,0.9955729166666666
3066,0.875,2.0,363.01,25.0,4.0,50.0,364.8,0.9950932017543859
3067,0.9,2.0,381.48,25.0,4.0,50.0,383.5,0.9947327249022164
3068,0.925,2.0,399.47,25.0,4.0,50.0,401.4,0.9951918285999005
3069,0.95,2.0,416.81,25.0,4.0,50.0,418.4,0.9961998087954111
3070,0.975,2.0,433.23,25.0,4.0,50.0,434.5,0.9970771001150749
3071,1.0,2.0,448.81,25.0,4.0,50.0,449.5,0.9984649610678532
3072,1.025,2.0,463.28,25.0,4.0,50.0,463.1,1.000388684949255
3073,1.05,2.0,476.51,25.0,4.0,50.0,475.4,1.002334875893984
3074,1.075,2.0,488.48,25.0,4.0,50.0,486.2,1.00468942821884
3075,1.1,2.0,499.01,25.0,4.0,50.0,495.5,1.0070837537840565
3076,1.125,2.0,508.06,25.0,4.0,50.0,503.5,1.0090566037735849
3077,1.15,2.0,515.63,25.0,4.0,50.0,510.3,1.0104448363707623
3078,1.175,2.0,521.68,25.0,4.0,50.0,516.2,1.0106160402944593
3079,1.2,2.0,526.26,25.0,4.0,50.0,521.3,1.0095146748513333
3080,0.1,2.5,0.0021837,25.0,4.0,50.0,0.008871,0.24616165032127152
3081,0.125,2.5,0.0052828,25.0,4.0,50.0,0.01762,0.29981838819523265
3082,0.15,2.5,0.012735,25.0,4.0,50.0,0.03449,0.369237460133372
3083,0.175,2.5,0.030351,25.0,4.0,50.0,0.06703,0.4527972549604654
3084,0.2,2.5,0.07217,25.0,4.0,50.0,0.1297,0.556437933693138
3085,0.225,2.5,0.16919,25.0,4.0,50.0,0.2505,0.6754091816367266
3086,0.25,2.5,0.38803,25.0,4.0,50.0,0.4827,0.8038740418479386
3087,0.275,2.5,0.8636,25.0,4.0,50.0,0.9281,0.9305031785367956
3088,0.3,2.5,1.8356,25.0,4.0,50.0,1.778,1.0323959505061866
3089,0.325,2.5,3.682,25.0,4.0,50.0,3.383,1.0883830919302395
3090,0.35,2.5,6.901,25.0,4.0,50.0,6.363,1.0845513122740844
3091,0.375,2.5,11.986,25.0,4.0,50.0,11.71,1.0235695986336464
3092,0.4,2.5,19.339,25.0,4.0,50.0,19.64,0.9846741344195519
3093,0.425,2.5,29.111,25.0,4.0,50.0,29.8,0.9768791946308725
3094,0.45,2.5,41.294,25.0,4.0,50.0,42.08,0.9813212927756654
3095,0.475,2.5,55.649,25.0,4.0,50.0,56.28,0.9887882018479034
3096,0.5,2.5,71.85,25.0,4.0,50.0,72.15,0.9958419958419957
3097,0.525,2.5,89.42,25.0,4.0,50.0,89.46,0.9995528727923095
3098,0.55,2.5,108.17,25.0,4.0,50.0,107.9,1.0025023169601484
3099,0.575,2.5,127.66,25.0,4.0,50.0,127.4,1.0020408163265306
3100,0.6,2.5,147.81,25.0,4.0,50.0,147.5,1.0021016949152544
3101,0.625,2.5,168.32,25.0,4.0,50.0,168.1,1.001308744794765
3102,0.65,2.5,189.07,25.0,4.0,50.0,188.9,1.0008999470619375
3103,0.675,2.5,209.76,25.0,4.0,50.0,209.8,0.9998093422306958
3104,0.7,2.5,230.37,25.0,4.0,50.0,230.5,0.9994360086767896
3105,0.725,2.5,250.7,25.0,4.0,50.0,251.0,0.9988047808764939
3106,0.75,2.5,270.8,25.0,4.0,50.0,271.2,0.9985250737463127
3107,0.775,2.5,290.56,25.0,4.0,50.0,291.0,0.9984879725085911
3108,0.8,2.5,309.96,25.0,4.0,50.0,310.6,0.9979394719896972
3109,0.825,2.5,328.9,25.0,4.0,50.0,329.9,0.9969687784177024
3110,0.85,2.5,347.47,25.0,4.0,50.0,348.9,0.9959014044138723
3111,0.875,2.5,365.51,25.0,4.0,50.0,367.6,0.9943144722524482
3112,0.9,2.5,382.94,25.0,4.0,50.0,385.6,0.9931016597510373
3113,0.925,2.5,399.8,25.0,4.0,50.0,402.7,0.9927986093866402
3114,0.95,2.5,415.95,25.0,4.0,50.0,418.9,0.9929577464788732
3115,0.975,2.5,431.16,25.0,4.0,50.0,434.1,0.9932273669661369
3116,1.0,2.5,445.52,25.0,4.0,50.0,448.1,0.9942423566168265
3117,1.025,2.5,458.73,25.0,4.0,50.0,460.8,0.9955078125
