,Vgs,Vds,Ids,length,finger,width,Ids_coarse,alpha
5053,0.2,0.4,0.02055,25.0,4.0,75.0,0.08713,0.23585447033168827
5054,0.2,0.5,0.02273466667,25.0,4.0,75.0,0.09229,0.24633943731715247
5055,0.2,0.6,0.025286,25.0,4.0,75.0,0.09652,0.2619767923746374
5056,0.2,0.7,0.02827066667,25.0,4.0,75.0,0.1005,0.28130016587064677
5057,0.2,0.8,0.03150733333,25.0,4.0,75.0,0.1044,0.3017943805555555
5058,0.2,0.9,0.03488,25.0,4.0,75.0,0.1085,0.3214746543778802
5059,0.2,1.0,0.03836666667,25.0,4.0,75.0,0.1127,0.34043182493345164
5060,0.2,1.1,0.04161333333,25.0,4.0,75.0,0.117,0.3556695156410256
5061,0.2,1.2,0.04473333333,25.0,4.0,75.0,0.1214,0.3684788577429984
5062,0.2,1.3,0.04756,25.0,4.0,75.0,0.1261,0.37716098334655035
5063,0.2,1.4,0.05014666667,25.0,4.0,75.0,0.1308,0.38338430175840976
5064,0.2,1.5,0.05251333333,25.0,4.0,75.0,0.1358,0.38669612172312223
5065,0.2,1.6,0.05486666667,25.0,4.0,75.0,0.1409,0.3894014667849539
5066,0.2,1.7,0.0571,25.0,4.0,75.0,0.1462,0.3905608755129959
5067,0.2,1.8,0.05931333333,25.0,4.0,75.0,0.1517,0.3909909909690178
5068,0.2,1.9,0.06122666667,25.0,4.0,75.0,0.1574,0.38898771709021596
5069,0.2,2.0,0.06305333333,25.0,4.0,75.0,0.1633,0.3861196162278016
5070,0.2,2.1,0.06530666667,25.0,4.0,75.0,0.1694,0.38551751280991736
5071,0.2,2.2,0.06787333333,25.0,4.0,75.0,0.1757,0.38630240939100735
5072,0.2,2.3,0.07048,25.0,4.0,75.0,0.1822,0.386827661909989
5073,0.2,2.4,0.07301333333,25.0,4.0,75.0,0.189,0.38631393296296296
5074,0.2,2.5,0.07577333333,25.0,4.0,75.0,0.1959,0.3867959843287392
5075,0.2,2.6,0.07838666667,25.0,4.0,75.0,0.2032,0.3857611548720472
5076,0.2,2.7,0.08121333333,25.0,4.0,75.0,0.2107,0.3854453409112482
5077,0.2,2.8,0.08394,25.0,4.0,75.0,0.2184,0.3843406593406593
5078,0.2,2.9,0.08697333333,25.0,4.0,75.0,0.2264,0.384157832729682
5079,0.2,3.0,0.08989333333,25.0,4.0,75.0,0.2347,0.383013776438006
5080,0.2,3.1,0.09309333333,25.0,4.0,75.0,0.2433,0.38262775721331693
5081,0.2,3.2,0.09634666667,25.0,4.0,75.0,0.2521,0.3821763850456168
5082,0.2,3.3,0.09969333333,25.0,4.0,75.0,0.2613,0.38152825614236513
5083,0.2,3.4,0.1031866667,25.0,4.0,75.0,0.2708,0.381043820901034
5084,0.2,3.5,0.1069933333,25.0,4.0,75.0,0.2806,0.38130197184604414
5085,0.2,3.6,0.1109133333,25.0,4.0,75.0,0.2908,0.38140761107290233
5086,0.2,3.7,0.11502,25.0,4.0,75.0,0.3013,0.3817457683372054
5087,0.2,3.8,0.1193133333,25.0,4.0,75.0,0.3121,0.38229200032041016
5088,0.2,3.9,0.124,25.0,4.0,75.0,0.3234,0.38342609771181196
5089,0.2,4.0,0.1280866667,25.0,4.0,75.0,0.335,0.3823482588059701
5090,0.2,4.1,0.1338733333,25.0,4.0,75.0,0.347,0.3858021132564842
5091,0.2,4.2,0.1375733333,25.0,4.0,75.0,0.3595,0.382679647566064
5092,0.2,4.3,0.1447733333,25.0,4.0,75.0,0.3723,0.3888620287402632
5093,0.2,4.4,0.1519066667,25.0,4.0,75.0,0.3856,0.39394882442946055
5094,0.2,4.5,0.1592066667,25.0,4.0,75.0,0.3993,0.3987144169797145
5095,0.2,4.6,0.16714,25.0,4.0,75.0,0.4135,0.40420798065296254
5096,0.2,4.7,0.1753533333,25.0,4.0,75.0,0.4282,0.4095126886968706
5097,0.2,4.8,0.1841266667,25.0,4.0,75.0,0.4434,0.4152608631032927
5098,0.2,4.9,0.1933266667,25.0,4.0,75.0,0.4591,0.42109925223262906
5099,0.2,5.0,0.2031466667,25.0,4.0,75.0,0.4754,0.42731734686579725
5100,0.09999999999999987,0.1,0.0003873333333,25.0,4.0,75.0,0.003108,0.12462462461389961
5101,0.09999999999999987,0.2,0.000472,25.0,4.0,75.0,0.004885,0.09662231320368475
5102,0.09999999999999987,0.3,0.0005324666667,25.0,4.0,75.0,0.00605,0.0880110192892562
5103,0.09999999999999987,0.4,0.0005943333333,25.0,4.0,75.0,0.006695,0.08877271595220312
5104,0.09999999999999987,0.5,0.0006635333333,25.0,4.0,75.0,0.007129,0.09307523261326975
5105,0.09999999999999987,0.6,0.0007384666667,25.0,4.0,75.0,0.007489,0.09860684560021366
5106,0.09999999999999987,0.7,0.0008282666667,25.0,4.0,75.0,0.00783,0.10578118348659005
5107,0.09999999999999987,0.8,0.0009266,25.0,4.0,75.0,0.008172,0.11338717572197747
5108,0.09999999999999987,0.9,0.0010178,25.0,4.0,75.0,0.008523,0.11941804528921741
5109,0.09999999999999987,1.0,0.001121666667,25.0,4.0,75.0,0.008885,0.12624273123241417
5110,0.09999999999999987,1.1,0.001203866667,25.0,4.0,75.0,0.00926,0.13000719946004322
5111,0.09999999999999987,1.2,0.001296866667,25.0,4.0,75.0,0.00965,0.1343903281865285
5112,0.09999999999999987,1.3,0.001380533333,25.0,4.0,75.0,0.01005,0.1373665007960199
5113,0.09999999999999987,1.4,0.001455666667,25.0,4.0,75.0,0.01047,0.13903215539637057
5114,0.09999999999999987,1.5,0.001532,25.0,4.0,75.0,0.01091,0.14042163153070578
5115,0.09999999999999987,1.6,0.0016174,25.0,4.0,75.0,0.01136,0.14237676056338028
5116,0.09999999999999987,1.7,0.001697533333,25.0,4.0,75.0,0.01183,0.14349394192730347
5117,0.09999999999999987,1.8,0.001768533333,25.0,4.0,75.0,0.01232,0.1435497835227273
5118,0.09999999999999987,1.9,0.001849533333,25.0,4.0,75.0,0.01282,0.14426937074882995
5119,0.09999999999999987,2.0,0.0019278,25.0,4.0,75.0,0.01335,0.14440449438202246
5120,0.09999999999999987,2.1,0.002010666667,25.0,4.0,75.0,0.01389,0.14475641951043916
5121,0.09999999999999987,2.2,0.002091466667,25.0,4.0,75.0,0.01446,0.14463808208852005
5122,0.09999999999999987,2.3,0.002181466667,25.0,4.0,75.0,0.01504,0.14504432626329786
5123,0.09999999999999987,2.4,0.0022808,25.0,4.0,75.0,0.01565,0.14573801916932907
5124,0.09999999999999987,2.5,0.0023614,25.0,4.0,75.0,0.01628,0.14504914004914005
5125,0.09999999999999987,2.6,0.002455066667,25.0,4.0,75.0,0.01694,0.1449271940377804
5126,0.09999999999999987,2.7,0.002551266667,25.0,4.0,75.0,0.01762,0.14479379494892167
5127,0.09999999999999987,2.8,0.0026644,25.0,4.0,75.0,0.01832,0.14543668122270742
5128,0.09999999999999987,2.9,0.002774333333,25.0,4.0,75.0,0.01905,0.14563429569553804
5129,0.09999999999999987,3.0,0.002889466667,25.0,4.0,75.0,0.01981,0.14585899379101464
5130,0.09999999999999987,3.1,0.003010066667,25.0,4.0,75.0,0.0206,0.14611974111650486
5131,0.09999999999999987,3.2,0.003116866667,25.0,4.0,75.0,0.02141,0.14557994708080338
5132,0.09999999999999987,3.3,0.003216266667,25.0,4.0,75.0,0.02226,0.14448637318059301
5133,0.09999999999999987,3.4,0.00339,25.0,4.0,75.0,0.02314,0.14649956784788243
5134,0.09999999999999987,3.5,0.0035414,25.0,4.0,75.0,0.02405,0.14725155925155928
5135,0.09999999999999987,3.6,0.003723333333,25.0,4.0,75.0,0.02499,0.1489929304921969
5136,0.09999999999999987,3.7,0.003890666667,25.0,4.0,75.0,0.02597,0.14981388783211397
5137,0.09999999999999987,3.8,0.004055333333,25.0,4.0,75.0,0.02699,0.15025318017784367
5138,0.09999999999999987,3.9,0.004238,25.0,4.0,75.0,0.02804,0.15114122681883024
5139,0.09999999999999987,4.0,0.004444,25.0,4.0,75.0,0.02914,0.15250514756348663
5140,0.09999999999999987,4.1,0.004637333333,25.0,4.0,75.0,0.03027,0.15319898688470435
5141,0.09999999999999987,4.2,0.004864666667,25.0,4.0,75.0,0.03145,0.1546793852782194
5142,0.09999999999999987,4.3,0.005098,25.0,4.0,75.0,0.03267,0.15604530149984697
5143,0.09999999999999987,4.4,0.005364,25.0,4.0,75.0,0.03394,0.15804360636417208
5144,0.09999999999999987,4.5,0.005593333333,25.0,4.0,75.0,0.03526,0.15863112118547928
5145,0.09999999999999987,4.6,0.005897333333,25.0,4.0,75.0,0.03663,0.16099736098826098
5146,0.09999999999999987,4.7,0.006206666667,25.0,4.0,75.0,0.03805,0.16311870346911958
5147,0.09999999999999987,4.8,0.006554666667,25.0,4.0,75.0,0.03952,0.16585695007591095
5148,0.09999999999999987,4.9,0.006914,25.0,4.0,75.0,0.04105,0.1684287454323995
5149,0.09999999999999987,5.0,0.007334,25.0,4.0,75.0,0.04264,0.17199812382739213
5150,5.551115123e-17,0.1,-7.6e-07,25.0,4.0,75.0,-0.0001177,0.006457094307561598
5151,5.551115123e-17,0.2,7.3e-07,25.0,4.0,75.0,5.493e-05,0.013289641361733115
5152,5.551115123e-17,0.3,6.218e-06,25.0,4.0,75.0,0.0001496,0.041564171122994646
5153,5.551115123e-17,0.4,1.017133333e-05,25.0,4.0,75.0,0.0002029,0.05012978477082307
5154,5.551115123e-17,0.5,1.194533333e-05,25.0,4.0,75.0,0.0002393,0.04991781583786043
5155,5.551115123e-17,0.6,1.3e-05,25.0,4.0,75.0,0.0002699,0.04816598740274175
5156,5.551115123e-17,0.7,3.227333333e-05,25.0,4.0,75.0,0.0002991,0.10790148221330659
5157,5.551115123e-17,0.8,3.178e-05,25.0,4.0,75.0,0.0003285,0.09674277016742769
5158,5.551115123e-17,0.9,3.714666667e-05,25.0,4.0,75.0,0.0003587,0.10355914878728743
5159,5.551115123e-17,1.0,3.630666667e-05,25.0,4.0,75.0,0.00039,0.09309401710256411
5160,5.551115123e-17,1.1,3.936e-05,25.0,4.0,75.0,0.0004225,0.09315976331360946
5161,5.551115123e-17,1.2,5.036666667e-05,25.0,4.0,75.0,0.0004564,0.1103564125109553
5162,5.551115123e-17,1.3,5.055333333e-05,25.0,4.0,75.0,0.0004916,0.10283428260781122
5163,5.551115123e-17,1.4,5.554666667e-05,25.0,4.0,75.0,0.0005283,0.10514228027635814
5164,5.551115123e-17,1.5,6.308e-05,25.0,4.0,75.0,0.0005664,0.11137005649717514
5165,5.551115123e-17,1.6,7.004e-05,25.0,4.0,75.0,0.0006061,0.11555848869823461
5166,5.551115123e-17,1.7,7.459333333e-05,25.0,4.0,75.0,0.0006474,0.11521985376892184
5167,5.551115123e-17,1.8,7.939333333e-05,25.0,4.0,75.0,0.0006903,0.11501279636389974
5168,5.551115123e-17,1.9,8.228666667e-05,25.0,4.0,75.0,0.000735,0.11195464853061225
5169,5.551115123e-17,2.0,8.488e-05,25.0,4.0,75.0,0.0007815,0.10861164427383238
5170,5.551115123e-17,2.1,8.86e-05,25.0,4.0,75.0,0.0008299,0.10675985058440776
5171,5.551115123e-17,2.2,9.408e-05,25.0,4.0,75.0,0.0008802,0.10688479890933877
5172,5.551115123e-17,2.3,0.00010096,25.0,4.0,75.0,0.0009326,0.10825648723997426
5173,5.551115123e-17,2.4,9.803333333e-05,25.0,4.0,75.0,0.0009871,0.0993144902542802
5174,5.551115123e-17,2.5,0.0001056266667,25.0,4.0,75.0,0.001044,0.10117496810344827
5175,5.551115123e-17,2.6,0.0001128133333,25.0,4.0,75.0,0.001103,0.10227863399818676
5176,5.551115123e-17,2.7,0.0001171333333,25.0,4.0,75.0,0.001164,0.10063001142611683
5177,5.551115123e-17,2.8,0.0001213466667,25.0,4.0,75.0,0.001228,0.09881650382736157
5178,5.551115123e-17,2.9,0.00011972,25.0,4.0,75.0,0.001295,0.09244787644787646
5179,5.551115123e-17,3.0,0.00011156,25.0,4.0,75.0,0.001364,0.08178885630498534
5180,5.551115123e-17,3.1,0.0001291066667,25.0,4.0,75.0,0.001437,0.08984458364648575
5181,5.551115123e-17,3.2,0.00013984,25.0,4.0,75.0,0.001512,0.09248677248677248
5182,5.551115123e-17,3.3,0.0001510666667,25.0,4.0,75.0,0.001591,0.09495076473915776
5183,5.551115123e-17,3.4,0.0001568933333,25.0,4.0,75.0,0.001673,0.09377963735803946
5184,5.551115123e-17,3.5,0.0001681866667,25.0,4.0,75.0,0.001758,0.09566932121729238
5185,5.551115123e-17,3.6,0.0001754866667,25.0,4.0,75.0,0.001847,0.09501173075257174
5186,5.551115123e-17,3.7,0.000187,25.0,4.0,75.0,0.001941,0.09634209170530654
5187,5.551115123e-17,3.8,0.0001954533333,25.0,4.0,75.0,0.002038,0.09590448150147204
5188,5.551115123e-17,3.9,0.0002079866667,25.0,4.0,75.0,0.00214,0.09719003116822429
5189,5.551115123e-17,4.0,0.0002233733333,25.0,4.0,75.0,0.002247,0.09940958313306632
5190,5.551115123e-17,4.1,0.0002374266667,25.0,4.0,75.0,0.002359,0.10064716689275116
5191,5.551115123e-17,4.2,0.0002527933333,25.0,4.0,75.0,0.002477,0.10205625082761403
5192,5.551115123e-17,4.3,0.0002716933333,25.0,4.0,75.0,0.0026,0.1044974358846154
5193,5.551115123e-17,4.4,0.0002882733333,25.0,4.0,75.0,0.00273,0.10559462758241758
5194,5.551115123e-17,4.5,0.0003096933333,25.0,4.0,75.0,0.002866,0.10805768782274948
5195,5.551115123e-17,4.6,0.0003256,25.0,4.0,75.0,0.00301,0.10817275747508305
5196,5.551115123e-17,4.7,0.0003368666667,25.0,4.0,75.0,0.003161,0.10656965096488452
5197,5.551115123e-17,4.8,0.0003837333333,25.0,4.0,75.0,0.003321,0.11554752583559168
5198,5.551115123e-17,4.9,0.0004013333333,25.0,4.0,75.0,0.003491,0.11496228395875106
5199,5.551115123e-17,5.0,0.0004264666667,25.0,4.0,75.0,0.00367,0.11620345141689374
5200,1.2,0.1,41.795,25.0,4.0,100.0,69.26,0.6034507652324574
5201,1.2,0.2,128.44,25.0,4.0,100.0,178.3,0.7203589455973078
5202,1.2,0.3,210.27,25.0,4.0,100.0,280.2,0.7504282655246254
5203,1.2,0.4,286.85,25.0,4.0,100.0,369.7,0.7758993778739519
5204,1.2,0.5,355.95,25.0,4.0,100.0,440.3,0.8084260731319555
5205,1.2,0.6,415.5,25.0,4.0,100.0,487.0,0.8531827515400411
5206,1.2,0.7,464.05,25.0,4.0,100.0,510.8,0.908476898981989
5207,1.2,0.8,497.85,25.0,4.0,100.0,519.4,0.9585098190219485
5208,1.2,0.9,516.2,25.0,4.0,100.0,520.8,0.991167434715822
5209,1.2,1.0,522.55,25.0,4.0,100.0,519.4,1.006064690026954
5210,1.2,1.1,523.15,25.0,4.0,100.0,517.1,1.0116998646296653
5211,1.2,1.2,521.65,25.0,4.0,100.0,514.5,1.013896987366375
5212,1.2,1.3,519.5,25.0,4.0,100.0,511.9,1.0148466497362767
5213,1.2,1.4,517.0,25.0,4.0,100.0,509.3,1.0151187904967602
5214,1.2,1.5,514.25,25.0,4.0,100.0,506.7,1.0149003355042432
5215,1.2,1.6,511.3,25.0,4.0,100.0,504.1,1.0142828803808768
5216,1.2,1.7,508.15,25.0,4.0,100.0,501.5,1.013260219341974
5217,1.2,1.8,504.9,25.0,4.0,100.0,499.0,1.0118236472945892
5218,1.2,1.9,501.6,25.0,4.0,100.0,496.4,1.0104754230459307
5219,1.2,2.0,498.1,25.0,4.0,100.0,493.9,1.0085037456975097
5220,1.2,2.1,494.65,25.0,4.0,100.0,491.3,1.0068186444127822
5221,1.2,2.2,491.3,25.0,4.0,100.0,488.7,1.0053202373644363
5222,1.2,2.3,487.7,25.0,4.0,100.0,486.2,1.0030851501439737
5223,1.2,2.4,484.2,25.0,4.0,100.0,483.6,1.0012406947890817
5224,1.2,2.5,480.65,25.0,4.0,100.0,481.0,0.9992723492723492
5225,1.2,2.6,477.15,25.0,4.0,100.0,478.5,0.9971786833855799
5226,1.2,2.7,473.7,25.0,4.0,100.0,475.9,0.9953771800798488
5227,1.2,2.8,470.15,25.0,4.0,100.0,473.3,0.9933446017325163
5228,1.2,2.9,466.7,25.0,4.0,100.0,470.7,0.9915020182706608
5229,1.2,3.0,463.2,25.0,4.0,100.0,468.1,0.9895321512497329
5230,1.2,3.1,459.75,25.0,4.0,100.0,465.5,0.9876476906552094
5231,1.2,3.2,456.35,25.0,4.0,100.0,462.8,0.9860630942091616
5232,1.2,3.3,453.1,25.0,4.0,100.0,460.2,0.9845719252498915
5233,1.2,3.4,449.8,25.0,4.0,100.0,457.6,0.9829545454545454
5234,1.2,3.5,446.55,25.0,4.0,100.0,455.0,0.9814285714285714
5235,1.2,3.6,443.35,25.0,4.0,100.0,452.3,0.9802122485076277
5236,1.2,3.7,440.2,25.0,4.0,100.0,449.7,0.9788748054258395
5237,1.2,3.8,437.15,25.0,4.0,100.0,447.1,0.9777454708118988
5238,1.2,3.9,434.05,25.0,4.0,100.0,444.5,0.9764904386951632
5239,1.2,4.0,431.1,25.0,4.0,100.0,441.8,0.9757808963331824
5240,1.2,4.1,428.3,25.0,4.0,100.0,439.2,0.9751821493624773
5241,1.2,4.2,425.5,25.0,4.0,100.0,436.6,0.9745762711864406
5242,1.2,4.3,422.85,25.0,4.0,100.0,434.0,0.9743087557603687
5243,1.2,4.4,420.4,25.0,4.0,100.0,431.4,0.9745016226240149
5244,1.2,4.5,418.0,25.0,4.0,100.0,428.8,0.9748134328358209
5245,1.2,4.6,415.85,25.0,4.0,100.0,426.2,0.9757156264664477
5246,1.2,4.7,413.9,25.0,4.0,100.0,423.6,0.9771010387157695
5247,1.2,4.8,412.15,25.0,4.0,100.0,421.0,0.9789786223277909
5248,1.2,4.9,410.75,25.0,4.0,100.0,418.4,0.9817160611854685
5249,1.2,5.0,409.55,25.0,4.0,100.0,415.9,0.9847319067083434
5250,1.1,0.1,63.185,25.0,4.0,100.0,87.98,0.7181745851329847
5251,1.1,0.2,148.11,25.0,4.0,100.0,192.8,0.7682053941908714
5252,1.1,0.3,227.425,25.0,4.0,100.0,288.4,0.7885748959778087
5253,1.1,0.4,300.3,25.0,4.0,100.0,369.3,0.8131600324939074
5254,1.1,0.5,364.35,25.0,4.0,100.0,429.5,0.8483119906868453
5255,1.1,0.6,416.85,25.0,4.0,100.0,466.1,0.8943359794035615
5256,1.1,0.7,455.95,25.0,4.0,100.0,483.4,0.9432147290028962
5257,1.1,0.8,479.0,25.0,4.0,100.0,489.5,0.9785495403472931
5258,1.1,0.9,489.05,25.0,4.0,100.0,490.7,0.9966374566945181
5259,1.1,1.0,491.75,25.0,4.0,100.0,490.0,1.0035714285714286
5260,1.1,1.1,491.7,25.0,4.0,100.0,488.7,1.0061387354205034
5261,1.1,1.2,490.85,25.0,4.0,100.0,487.1,1.0076986245124204
5262,1.1,1.3,489.65,25.0,4.0,100.0,485.4,1.0087556654305727
5263,1.1,1.4,488.15,25.0,4.0,100.0,483.7,1.0091999173041142
5264,1.1,1.5,486.35,25.0,4.0,100.0,482.0,1.0090248962655601
5265,1.1,1.6,484.45,25.0,4.0,100.0,480.2,1.0088504789670971
5266,1.1,1.7,482.3,25.0,4.0,100.0,478.4,1.0081521739130435
5267,1.1,1.8,480.1,25.0,4.0,100.0,476.5,1.0075550891920253
5268,1.1,1.9,477.85,25.0,4.0,100.0,474.7,1.0066357699599748
5269,1.1,2.0,475.4,25.0,4.0,100.0,472.8,1.0054991539763112
5270,1.1,2.1,472.95,25.0,4.0,100.0,470.8,1.0045666949872556
5271,1.1,2.2,470.5,25.0,4.0,100.0,468.9,1.0034122414160802
5272,1.1,2.3,467.9,25.0,4.0,100.0,466.9,1.0021417862497324
5273,1.1,2.4,465.35,25.0,4.0,100.0,464.9,1.0009679500967952
5274,1.1,2.5,462.75,25.0,4.0,100.0,462.9,0.9996759559300066
5275,1.1,2.6,460.1,25.0,4.0,100.0,460.8,0.9984809027777778
5276,1.1,2.7,457.45,25.0,4.0,100.0,458.7,0.9972749073468498
5277,1.1,2.8,454.75,25.0,4.0,100.0,456.6,0.9959483136224265
5278,1.1,2.9,452.1,25.0,4.0,100.0,454.5,0.9947194719471948
5279,1.1,3.0,449.4,25.0,4.0,100.0,452.3,0.9935883263320804
5280,1.1,3.1,446.8,25.0,4.0,100.0,450.1,0.9926682959342368
5281,1.1,3.2,444.1,25.0,4.0,100.0,447.9,0.9915159633846842
5282,1.1,3.3,441.45,25.0,4.0,100.0,445.7,0.9904644379627552
5283,1.1,3.4,438.9,25.0,4.0,100.0,443.5,0.9896279594137541
5284,1.1,3.5,436.3,25.0,4.0,100.0,441.3,0.9886698391117154
5285,1.1,3.6,433.8,25.0,4.0,100.0,439.0,0.9881548974943053
5286,1.1,3.7,431.2,25.0,4.0,100.0,436.7,0.9874055415617129
5287,1.1,3.8,428.8,25.0,4.0,100.0,434.5,0.9868814729574223
5288,1.1,3.9,426.35,25.0,4.0,100.0,432.2,0.9864645997223508
5289,1.1,4.0,424.0,25.0,4.0,100.0,429.9,0.9862758781111887
5290,1.1,4.1,421.7,25.0,4.0,100.0,427.6,0.986202057998129
5291,1.1,4.2,419.5,25.0,4.0,100.0,425.3,0.9863625675993416
5292,1.1,4.3,417.4,25.0,4.0,100.0,423.0,0.9867612293144208
5293,1.1,4.4,415.45,25.0,4.0,100.0,420.6,0.9877555872563004
5294,1.1,4.5,413.6,25.0,4.0,100.0,418.3,0.9887640449438202
5295,1.1,4.6,412.0,25.0,4.0,100.0,416.0,0.9903846153846154
5296,1.1,4.7,410.65,25.0,4.0,100.0,413.7,0.9926275078559342
5297,1.1,4.8,409.45,25.0,4.0,100.0,411.4,0.9952600875060769
5298,1.1,4.9,408.5,25.0,4.0,100.0,409.0,0.9987775061124694
5299,1.1,5.0,407.65,25.0,4.0,100.0,406.7,1.0023358741086796
5300,1.0,0.1,76.085,25.0,4.0,100.0,97.5,0.7803589743589743
5301,1.0,0.2,157.2,25.0,4.0,100.0,194.9,0.8065674704976911
5302,1.0,0.3,231.66,25.0,4.0,100.0,280.7,0.8252939080869256
5303,1.0,0.4,298.3,25.0,4.0,100.0,349.4,0.8537492844876933
5304,1.0,0.5,353.95,25.0,4.0,100.0,396.2,0.8933619384149419
5305,1.0,0.6,395.1,25.0,4.0,100.0,422.1,0.9360341151385928
5306,1.0,0.7,420.95,25.0,4.0,100.0,433.6,0.9708256457564575
5307,1.0,0.8,432.9,25.0,4.0,100.0,438.0,0.9883561643835616
5308,1.0,0.9,437.1,25.0,4.0,100.0,439.4,0.9947655894401457
5309,1.0,1.0,438.3,25.0,4.0,100.0,439.8,0.9965893587994543
5310,1.0,1.1,438.65,25.0,4.0,100.0,439.7,0.9976120081874005
5311,1.0,1.2,438.75,25.0,4.0,100.0,439.4,0.9985207100591716
5312,1.0,1.3,438.55,25.0,4.0,100.0,439.0,0.9989749430523919
5313,1.0,1.4,438.1,25.0,4.0,100.0,438.5,0.9990877993158496
5314,1.0,1.5,437.45,25.0,4.0,100.0,437.9,0.9989723681205755
5315,1.0,1.6,436.65,25.0,4.0,100.0,437.3,0.9985136062199862
5316,1.0,1.7,435.8,25.0,4.0,100.0,436.6,0.9981676591846083
5317,1.0,1.8,434.8,25.0,4.0,100.0,435.8,0.9977053694355209
5318,1.0,1.9,433.8,25.0,4.0,100.0,435.0,0.9972413793103448
5319,1.0,2.0,432.6,25.0,4.0,100.0,434.2,0.9963150621833258
5320,1.0,2.1,431.45,25.0,4.0,100.0,433.3,0.9957304408031387
5321,1.0,2.2,430.15,25.0,4.0,100.0,432.3,0.9950266018968308
5322,1.0,2.3,428.8,25.0,4.0,100.0,431.3,0.9942035706005101
5323,1.0,2.4,427.45,25.0,4.0,100.0,430.2,0.9936076243607624
5324,1.0,2.5,426.05,25.0,4.0,100.0,429.0,0.9931235431235431
5325,1.0,2.6,424.55,25.0,4.0,100.0,427.9,0.9921710680065436
5326,1.0,2.7,423.05,25.0,4.0,100.0,426.6,0.9916783872480075
5327,1.0,2.8,421.55,25.0,4.0,100.0,425.4,0.9909496944052657
5328,1.0,2.9,420.05,25.0,4.0,100.0,424.1,0.9904503654798397
5329,1.0,3.0,418.5,25.0,4.0,100.0,422.7,0.9900638750887154
5330,1.0,3.1,416.95,25.0,4.0,100.0,421.3,0.9896748160455732
5331,1.0,3.2,415.4,25.0,4.0,100.0,419.9,0.9892831626577756
5332,1.0,3.3,413.85,25.0,4.0,100.0,418.5,0.9888888888888889
5333,1.0,3.4,412.25,25.0,4.0,100.0,417.0,0.9886091127098321
5334,1.0,3.5,410.7,25.0,4.0,100.0,415.4,0.9886856042368801
5335,1.0,3.6,409.1,25.0,4.0,100.0,413.9,0.9884029958927278
5336,1.0,3.7,407.55,25.0,4.0,100.0,412.3,0.988479262672811
5337,1.0,3.8,406.05,25.0,4.0,100.0,410.7,0.9886778670562455
5338,1.0,3.9,404.45,25.0,4.0,100.0,409.0,0.9888753056234718
5339,1.0,4.0,403.0,25.0,4.0,100.0,407.4,0.9891998036327934
5340,1.0,4.1,401.6,25.0,4.0,100.0,405.7,0.9898940103524773
5341,1.0,4.2,400.3,25.0,4.0,100.0,404.0,0.9908415841584158
5342,1.0,4.3,399.05,25.0,4.0,100.0,402.2,0.9921680755842864
5343,1.0,4.4,397.95,25.0,4.0,100.0,400.5,0.993632958801498
5344,1.0,4.5,396.95,25.0,4.0,100.0,398.7,0.9956107348883872
5345,1.0,4.6,396.1,25.0,4.0,100.0,396.9,0.99798437893676
5346,1.0,4.7,395.5,25.0,4.0,100.0,395.1,1.0010124019235636
5347,1.0,4.8,394.85,25.0,4.0,100.0,393.3,1.0039410119501653
5348,1.0,4.9,394.45,25.0,4.0,100.0,391.5,1.0075351213282246
5349,1.0,5.0,394.2,25.0,4.0,100.0,389.6,1.0118069815195072
5350,0.8999999999999999,0.1,78.73,25.0,4.0,100.0,95.23,0.8267352724981624
5351,0.8999999999999999,0.2,154.81,25.0,4.0,100.0,182.8,0.8468818380743982
5352,0.8999999999999999,0.3,222.745,25.0,4.0,100.0,256.3,0.8690792040577449
5353,0.8999999999999999,0.4,279.73,25.0,4.0,100.0,310.2,0.9017730496453902
5354,0.8999999999999999,0.5,321.9,25.0,4.0,100.0,342.8,0.9390315052508751
5355,0.8999999999999999,0.6,347.3,25.0,4.0,100.0,359.0,0.9674094707520892
5356,0.8999999999999999,0.7,359.45,25.0,4.0,100.0,366.0,0.982103825136612
5357,0.8999999999999999,0.8,364.1,25.0,4.0,100.0,369.1,0.9864535356272013
5358,0.8999999999999999,0.9,366.1,25.0,4.0,100.0,370.6,0.9878575283324339
5359,0.8999999999999999,1.0,367.35,25.0,4.0,100.0,371.5,0.9888290713324361
5360,0.8999999999999999,1.1,368.35,25.0,4.0,100.0,372.2,0.9896560988715745
5361,0.8999999999999999,1.2,369.0,25.0,4.0,100.0,372.8,0.9898068669527896
5362,0.8999999999999999,1.3,369.55,25.0,4.0,100.0,373.2,0.9902197213290461
5363,0.8999999999999999,1.4,369.9,25.0,4.0,100.0,373.6,0.9900963597430406
5364,0.8999999999999999,1.5,370.15,25.0,4.0,100.0,374.0,0.9897058823529411
5365,0.8999999999999999,1.6,370.25,25.0,4.0,100.0,374.2,0.989444147514698
5366,0.8999999999999999,1.7,370.35,25.0,4.0,100.0,374.4,0.9891826923076924
5367,0.8999999999999999,1.8,370.35,25.0,4.0,100.0,374.6,0.9886545648691938
5368,0.8999999999999999,1.9,370.3,25.0,4.0,100.0,374.7,0.9882572724846544
5369,0.8999999999999999,2.0,370.25,25.0,4.0,100.0,374.8,0.9878601921024546
5370,0.8999999999999999,2.1,370.2,25.0,4.0,100.0,374.8,0.9877267876200639
5371,0.8999999999999999,2.2,370.05,25.0,4.0,100.0,374.7,0.9875900720576462
